Wavelength,Intensity
693.37820457573241,3157.5
693.38836410557519,3371
693.39852334345142,3664.5
693.40868228933812,4068
693.41884094321176,4516.5
693.42899930504939,4884
693.43915737482757,5220.5
693.44931515252324,5798.5
693.45947263811286,6401
693.46962983157323,7087
693.47978673288128,7842
693.48994334201348,8539.5
693.50009965894685,9078
693.510255683658,9539.5
693.52041141612369,9552.5
693.53056685632066,9449
693.5407220042257,9047
693.5508768598155,8585.5
693.56103142306688,8103.5
693.57118569395675,7453
693.5813396724617,6955
693.59149335855852,6624.5
693.60164675222381,6170.5
693.61179985343472,5827
693.6219526621677,5551
693.63210517839968,5123.5
693.64225740210725,4721.5
693.65240933326743,4377.5
693.66256097185692,4152.5
693.67271231785253,3828.5
693.682863371231,3551.5
693.69301413196888,3286
693.70316460004324,2984.5
693.713314775431,2787
693.72346465810847,2681
693.733614248053,2602
693.74376354524088,2430
693.75391254964916,2290
693.76406126125471,2223
693.77420968003412,2174.5
693.78435780596453,2067.5
693.7945056390223,1997
693.80465317918447,1946
693.81480042642784,1907
693.82494738072933,1847
693.83509404206541,1771.5
693.84524041041334,1700.5
693.85538648574959,1654.5
693.86553226805108,1603
693.87567775729451,1591.5
693.885822953457,1591.5
693.89596785651509,1584
693.90611246644573,1545.5
693.91625678322589,1499
693.92640080683191,1490.5
693.93654453724116,1448
693.94668797443023,1448
693.95683111837593,1433.5
693.96697396905518,1425
693.97711652644466,1412
693.98725879052154,1402.5
693.99740076126238,1366
694.007542438644,1334
694.01768382264333,1317
694.02782491323728,1264
694.03796571040266,1244.5
694.04810621411616,1218
694.05824642435482,1183
694.06838634109556,1174
694.078525964315,1169.5
694.08866529399018,1159.5
694.09880433009789,1152
694.10894307261492,1141.5
694.1190815215183,1128
694.1292196767846,1124.5
694.1393575383911,1103
694.14949510631436,1067.5
694.15963238053155,1046
694.16976936101912,1018
694.17990604775412,1012.5
694.19004244071357,1002.5
694.2001785398744,990.5
694.21031434521308,982
694.22044985670686,970.5
694.23058507433257,967
694.24071999806688,961.5
694.25085462788707,931.5
694.26098896376959,924
694.27112300569172,925.5
694.28125675363,921
694.29139020756156,923
694.30152336746335,907
694.311656233312,900.5
694.32178880508468,891.5
694.331921082758,872.5
694.34205306630929,862
694.35218475571492,839.5
694.36231615095232,833
694.372447251998,832.5
694.38257805882915,833
694.39270857142253,834
694.402838789755,831
694.41296871380382,830.5
694.42309834354546,831
694.43322767895711,831.5
694.44335672001569,823.5
694.453485466698,815.5
694.46361391898108,815.5
694.47374207684175,809
694.48386994025691,817
694.49399750920384,804.5
694.50412478365911,807
694.51425176359976,801
694.52437844900271,806
694.534504839845,802.5
694.5446309361032,791.5
694.55475673775481,790.5
694.56488224477664,801
694.57500745714526,798
694.585132374838,776.5
694.59525699783171,773
694.60538132610327,773
694.61550535962988,773
694.625629098388,772
694.635752542355,773.5
694.64587569150785,770
694.65599854582342,756
694.66612110527842,749.5
694.67624336985034,746
694.68636533951565,746
694.69648701425172,742.5
694.70660839403513,747
694.71672947884315,744.5
694.72685026865258,743
694.7369707634407,742
694.74709096318418,742.5
694.75721086786,742.5
694.76733047744528,727
694.777449791917,727
694.78756881125207,726
694.79768753542771,726
694.80780596442048,729
694.81792409820775,731
694.82804193676634,730
694.83815948007339,728
694.8482767281057,722
694.85839368084044,715.5
694.8685103382544,710
694.878626700325,710
694.88874276702882,708.5
694.898858538343,710
694.90897401424456,709.5
694.91908919471064,698.5
694.92920407971826,700.5
694.939318669244,698
694.94943296326551,702
694.9595469617592,699
694.96966066470259,701.5
694.97977407207259,693.5
694.989887183846,693.5
694.99999999999989,692
695.0101125205116,689.5
695.02022474535784,683.5
695.03033667451587,678
695.04044830796261,676.5
695.050559645675,677.5
695.06067068763014,678
695.07078143380511,684
695.08089188417716,678.5
695.091002038723,674
695.10111189741986,672
695.11122146024456,673.5
695.1213307271745,667.5
695.13143969818657,667.5
695.14154837325771,665
695.151656752365,666
695.161764835486,663.5
695.171872622597,662
695.18198011367542,663.5
695.19208730869832,665
695.20219420764283,664
695.212300810486,664
695.22240711720474,665.5
695.2325131277762,665.5
695.24261884217765,658.5
695.252724260386,658
695.2628293823783,661.5
695.27293420813146,658.5
695.28303873762286,660
695.29314297082965,657
695.30324690772852,657
695.313350548297,657
695.32345389251179,653
695.33355694035026,651.5
695.34365969178941,651.5
695.35376214680628,651.5
695.36386430537812,655
695.37396616748163,650
695.38406773309453,653.5
695.39416900219351,648
695.40426997475561,649
695.41437065075809,649
695.42447103017821,650
695.4345711129929,651
695.4446708991793,648.5
695.45477038871434,650
695.4648695815755,647
695.47496847773959,649.5
695.48506707718388,649.5
695.49516537988563,646.5
695.50526338582154,646
695.51536109496908,645.5
695.52545850730553,646
695.53555562280746,647.5
695.54565244145249,651
695.55574896321752,649.5
695.56584518807972,648
695.57594111601634,647
695.5860367470043,649.5
695.596132081021,650
695.60622711804342,652.5
695.61632185804888,646.5
695.62641630101416,645.5
695.63651044691676,645
695.64660429573382,642
695.65669784744216,644
695.66679110201937,643
695.67688405944216,644.5
695.68697671968812,643
695.69706908273417,645.5
695.70716114855747,639.5
695.71725291713528,639
695.72734438844464,639
695.73743556246279,639
695.7475264391669,639.5
695.75761701853423,643
695.76770730054182,640.5
695.77779728516691,642.5
695.78788697238667,645
695.79797636217825,642.5
695.80806545451878,640
695.81815424938554,637
695.82824274675568,637
695.83833094660633,636.5
695.84841884891489,637
695.85850645365849,636
695.86859376081406,636
695.8786807703591,632.5
695.88876748227062,631.5
695.89885389652579,633
695.9089400131021,634
695.91902583197646,630
695.929111353126,630.5
695.93919657652839,636.5
695.94928150216026,636.5
695.95936612999924,637
695.96945046002236,631.5
695.97953449220688,632.5
695.98961822653018,635.5
695.99970166296919,635.5
696.00978480150116,632.5
696.01986764210335,632
696.02995018475326,631.5
696.04003242942792,629
696.05011437610426,633.5
696.0601960247601,634.5
696.07027737537214,634.5
696.08035842791787,638
696.09043918237444,635.5
696.10051963871922,635
696.11059979692925,634
696.12067965698213,634.5
696.13075921885468,635
696.14083848252426,634.5
696.15091744796825,636
696.1609961151637,635.5
696.17107448408808,638.5
696.18115255471866,636
696.19123032703237,638
696.20130780100692,638.5
696.21138497661912,636
696.22146185384645,631.5
696.23153843266618,630.5
696.2416147130557,630.5
696.251690694992,636
696.26176637845253,632
696.27184176341439,636.5
696.28191684985507,633.5
696.29199163775183,634.5
696.30206612708184,635
696.31214031782224,639
696.32221420995063,638.5
696.332287803444,639.5
696.34236109827987,641
696.35243409443558,641.5
696.362506791888,642.5
696.3725791906146,642.5
696.382651290593,645.5
696.39272309180012,644.5
696.40279459421345,644.5
696.41286579781013,643.5
696.42293670256754,641.5
696.43300730846317,643.5
696.443077615474,641.5
696.45314762357748,636.5
696.4632173327509,634.5
696.4732867429716,633.5
696.483355854217,634.5
696.49342466646419,635
696.50349317969062,634
696.51356139387349,632.5
696.52362930899,633
696.53369692501815,631.5
696.54376424193447,630.5
696.55383125971662,633
696.563897978342,633
696.57396439778779,632.5
696.58403051803134,627
696.59409633905011,627
696.60416186082125,627.5
696.61422708332225,630.5
696.62429200653025,629.5
696.63435663042287,627.5
696.64442095497725,630.5
696.65448498017088,628.5
696.66454870598079,628
696.67461213238482,627.5
696.68467525935989,629
696.6947380868836,624.5
696.70480061493322,624.5
696.714862843486,630
696.72492477251944,630
696.734986402011,631
696.74504773193769,628.5
696.75510876227725,630.5
696.765169493007,632
696.77522992410388,634.5
696.78529005554572,633
696.79534988730973,631
696.8054094193734,632
696.815468651714,633
696.8255275843087,634.5
696.8355862171353,632.5
696.845644550171,632.5
696.85570258339294,633
696.86576031677885,633.5
696.87581775030594,637.5
696.88587488395171,632.5
696.89593171769343,634
696.90598825150869,632.5
696.91604448537453,635.5
696.92610041926866,637.5
696.93615605316836,639.5
696.94621138705111,639.5
696.95626642089417,643
696.96632115467514,645
696.9763755883713,642
696.98642972195989,642.5
696.99648355541876,643
697.00653708872483,643.5
697.016590321856,646
697.02664325478929,653
697.03669588750222,653
697.0467482199723,653.5
697.05680025217691,665
697.06685198409366,666.5
697.07690341569946,663.5
697.08695454697238,662.5
697.09700537788933,661.5
697.107055908428,661.5
697.11710613856576,660.5
697.1271560682801,660.5
697.13720569754832,656.5
697.14725502634815,656
697.15730405465672,654.5
697.16735278245164,650
697.1774012097103,648.5
697.18744933641017,648
697.19749716252863,639.5
697.20754468804319,637.5
697.21759191293131,639.5
697.22763883717062,634
697.23768546073813,634
697.2477317836117,633
697.25777780576868,635.5
697.26782352718635,635.5
697.27786894784242,637.5
697.28791406771438,635.5
697.2979588867795,636
697.30800340501548,632.5
697.31804762239949,634.5
697.32809153890912,634
697.33813515452209,634
697.34817846921555,631.5
697.35822148296722,626
697.36826419575459,625
697.37830660755469,625
697.3883487183457,628.5
697.39839052810464,627.5
697.40843203680913,629.5
697.41847324443677,631
697.4285141509647,632
